5.998695 , 43.120776 , "FR Zone de danger FR 30"
6.002043 , 43.122044 , "FR Zone de danger FR 30"
2.41851 , 48.76296 , "FR Zone de danger FR 30"
2.41891 , 48.76256 , "FR Zone de danger FR 30"
